"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2086745";"";"None";"463.54";"0";"3.86";"7c, (E/Z)-mixture";"CN1CCN(C(=O)c2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1";"IC50";"'='";"4322.0";"nM";"5.36";"";"";"UO_0000065";"11.57";"0.21";"1.50";"6.60";"0";"CHEMBL2090041";"Inhibition of N-terminal GST-tagged Flt1 using poly(Glu,Tyr) as substrate after 60 mins by alphascreen assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"4322.0"
"CHEMBL2086747";"";"None";"474.54";"0";"3.40";"7e, (E/Z)-mixture";"COCCNS(=O)(=O)c1ccc2c(c1)C(=C(c1ccccc1)c1nc3ccccc3[nH]1)C(=O)N2";"IC50";"'='";"1950.0";"nM";"5.71";"";"";"UO_0000065";"12.03";"0.23";"2.31";"5.05";"0";"CHEMBL2090041";"Inhibition of N-terminal GST-tagged Flt1 using poly(Glu,Tyr) as substrate after 60 mins by alphascreen assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"1950.0"
"CHEMBL2086753";"";"None";"463.59";"1";"5.37";"8a, (E/Z)-mixture";"CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1";"IC50";"'='";"161.0";"nM";"6.79";"";"";"UO_0000065";"14.65";"0.27";"1.42";"9.30";"0";"CHEMBL2090041";"Inhibition of N-terminal GST-tagged Flt1 using poly(Glu,Tyr) as substrate after 60 mins by alphascreen assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"161.0"
"CHEMBL501444";"";"None";"338.82";"0";"4.68";"14";"Clc1nccc(/C=C/c2c(-c3ccccc3)nc3sccn23)n1";"IC50";"'='";"66000.0";"nM";"4.18";"";"";"UO_0000065";"12.34";"0.25";"-0.50";"9.70";"0";"CHEMBL995226";"Inhibition of recombinant Flt1 expressed in baculovirus-Sf21 system";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"66.0"
"CHEMBL204099";"";"None";"370.46";"0";"4.81";"17";"CC(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)cc1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"17.16";"0.31";"1.55";"10.63";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.44"
"CHEMBL212762";"";"None";"566.65";"2";"5.80";"27";"CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccc(C(F)(F)F)cc5)s4)n[nH]c2-3)CC1";"IC50";"'='";"4201.0";"nM";"5.38";"";"";"UO_0000065";"9.49";"0.18";"-0.42";"7.05";"0";"CHEMBL869848";"Inhibition of FLT1 at 1 mM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"4201.0"
"CHEMBL502279";"";"None";"263.30";"0";"2.62";"24";"Nc1nccc(/C=C/c2[nH]cnc2-c2ccccc2)n1";"IC50";"'='";"68000.0";"nM";"4.17";"";"";"UO_0000065";"15.83";"0.28";"1.55";"5.18";"0";"CHEMBL995226";"Inhibition of recombinant Flt1 expressed in baculovirus-Sf21 system";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"68.0"
"CHEMBL500929";"";"None";"263.30";"0";"2.62";"19";"Nc1nccc(/C=C/c2[nH]ncc2-c2ccccc2)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL995226";"Inhibition of recombinant Flt1 expressed in baculovirus-Sf21 system";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"100.0"
"CHEMBL444654";"";"None";"257.32";"0";"2.25";"7";"Cc1nc2sccn2c1/C=C/c1ccnc(N)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL995226";"Inhibition of recombinant Flt1 expressed in baculovirus-Sf21 system";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"100.0"
"CHEMBL4083044";"";"None";"1309.45";"None";"None";"6";"CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)C(C)C";"IC50";"'='";"129500.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4040242";"Displacement of biotinylated VEGF-A (165 residues) from humanized recombinant C-terminal His-tagged VEGFR-1 extracellular domain expressed in baculovirus infected Sf21 cells preincubated for 1 hr followed by btVEGF-A165 addition measured after 2 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038315";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"129.5"
"CHEMBL1082947";"";"None";"1088.14";"None";"None";"13";"CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CC[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1118036";"Inhibition of biotinylated VEGF165 binding to human recombinant VEGFR1 extracellular domain by competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155516";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";""
"CHEMBL425615";"";"None";"512.68";"2";"5.09";"23";"Cc1ccccc1NC(=O)NCc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1";"IC50";"'='";"24996.0";"nM";"4.60";"";"";"UO_0000065";"8.98";"0.17";"-0.49";"6.03";"0";"CHEMBL869848";"Inhibition of FLT1 at 1 mM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"24996.0"
"CHEMBL234203";"";"None";"360.34";"0";"3.79";"42";"O=C(Nc1ccc(C(F)(F)F)cc1)c1nccn1CCc1ccncc1";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897501";"Inhibition of VEGFR1 assessed as inhibition of phosphorylation in presence of 2 uM ATP by HTRF assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"0.79"
"CHEMBL234202";"";"None";"326.79";"0";"3.43";"41";"O=C(Nc1ccc(Cl)cc1)c1nccn1CCc1ccncc1";"IC50";"'='";"940.0";"nM";"6.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897501";"Inhibition of VEGFR1 assessed as inhibition of phosphorylation in presence of 2 uM ATP by HTRF assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"0.94"
"CHEMBL392935";"";"None";"320.40";"0";"3.34";"19";"CCc1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897501";"Inhibition of VEGFR1 assessed as inhibition of phosphorylation in presence of 2 uM ATP by HTRF assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"0.22"
"CHEMBL206403";"";"None";"360.39";"0";"4.13";"31";"Cc1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)c(F)c1";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"17.51";"0.32";"2.18";"10.55";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.49"
"CHEMBL377952";"";"None";"342.40";"0";"3.99";"23";"Cc1ccccc1NC(=O)c1ccccc1Cn1ccc2ncnc-2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
"CHEMBL202805";"";"None";"341.41";"0";"4.65";"20";"Cc1cccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c1";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"17.96";"0.32";"1.48";"13.07";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.74"
"CHEMBL203243";"";"None";"369.47";"1";"5.46";"16";"CC(C)c1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)cc1";"IC50";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"16.96";"0.31";"0.81";"13.36";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.54"
"CHEMBL1684375";"";"None";"1203.48";"None";"None";"10";"CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCC[C@H](NC(=O)[C@H](CCSC)NC(C)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N1)C(N)=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1686893";"Displacement of biotinylated VEGF165 from human recombinant VEGFR1 domain 1 to 7 after 3 hrs by chemiluminescent competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681771";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";""
"CHEMBL3288526";"";"None";"396.48";"1";"5.35";"14c";"Nc1ncnc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12";"IC50";"'='";"35.1";"nM";"7.46";"";"";"UO_0000065";"18.80";"0.35";"2.10";"9.21";"0";"CHEMBL3295612";"Inhibition of recombinant VEGFR-1 (unknown origin) using poly (4 Glu, Tyr) as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286125";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"35.1"
"CHEMBL74850";"";"None";"347.81";"1";"5.06";"38";"Clc1ccc(Oc2nnc(Cc3ccncc3)c3ccccc23)cc1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"20.76";"0.39";"2.16";"15.08";"0";"CHEMBL677134";"Inhibitory activity against Flt-kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133741";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.06"
"CHEMBL473287";"";"None";"389.28";"0";"4.17";"14";"O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccncc1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"18.65";"0.43";"3.09";"10.85";"0";"CHEMBL1034023";"Inhibition of VEGFR1 assessed as blockade of pGAT-biotin phosphorylation in presence of 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.055"
"CHEMBL462528";"";"None";"446.33";"0";"4.54";"28";"O=C(Nc1cccc(Br)c1)c1nscc1NCCc1ccc2c(c1)OCO2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1034023";"Inhibition of VEGFR1 assessed as blockade of pGAT-biotin phosphorylation in presence of 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"10.0"
"CHEMBL458532";"";"None";"439.34";"1";"5.32";"32";"O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccc2ccccc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1034023";"Inhibition of VEGFR1 assessed as blockade of pGAT-biotin phosphorylation in presence of 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"10.0"
"CHEMBL473288";"";"None";"389.28";"0";"4.17";"15";"O=C(Nc1ccc(Br)cc1)c1nscc1NCc1ccncc1";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"16.92";"0.39";"2.42";"9.84";"0";"CHEMBL1034023";"Inhibition of VEGFR1 assessed as blockade of pGAT-biotin phosphorylation in presence of 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.26"
"CHEMBL78303";"";"None";"326.40";"0";"4.67";"56";"Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"22.67";"0.40";"2.73";"14.59";"0";"CHEMBL677134";"Inhibitory activity against Flt-kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133741";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.04"
"CHEMBL395824";"";"None";"340.81";"0";"3.45";"54";"CN(C(=O)c1ccnn1CCc1ccncc1)c1ccc(Cl)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897501";"Inhibition of VEGFR1 assessed as inhibition of phosphorylation in presence of 2 uM ATP by HTRF assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"10.0"
"CHEMBL233338";"";"None";"439.59";"0";"4.24";"16";"CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1cccs1)n2CCCN";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL895283";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148883";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"10.0"
"CHEMBL213504";"";"None";"430.42";"0";"5.00";"9";"Nc1ncnc2snc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"17.21";"0.34";"2.41";"7.00";"0";"CHEMBL864251";"Inhibition of FLT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145310";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.039"
"CHEMBL4589270";"";"None";"489.96";"1";"6.03";"7-2";"COc1cc2ncnc(Nc3ccc4c(c3)CCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC";"IC50";"'='";"7.1";"nM";"8.15";"";"";"UO_0000065";"16.63";"0.32";"2.12";"9.20";"0";"CHEMBL4332295";"Inhibition of VEGFR1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330108";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"7.1"
"CHEMBL203063";"";"None";"406.28";"1";"5.10";"34";"O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2cnccc21";"IC50";"'='";"950.0";"nM";"6.02";"";"";"UO_0000065";"14.82";"0.32";"0.92";"12.84";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.95"
"CHEMBL206348";"";"None";"359.40";"0";"4.78";"30";"Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"18.00";"0.33";"1.69";"13.79";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.34"
"CHEMBL204548";"";"None";"396.28";"1";"5.64";"26";"O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2cnccc21";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"16.80";"0.34";"1.02";"14.19";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.22"
"CHEMBL205464";"";"None";"423.48";"0";"4.89";"29";"Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(-c3ccccc3)cc2)o1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL862190";"Inhibition of VEGFR1 by enzymatic assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139649";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
"CHEMBL204874";"";"None";"416.27";"0";"4.53";"23";"Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)c(Cl)c2)o1";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"15.16";"0.31";"1.78";"6.73";"0";"CHEMBL862190";"Inhibition of VEGFR1 by enzymatic assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139649";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.49"
"CHEMBL203429";"";"None";"418.50";"1";"5.27";"38";"O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
"CHEMBL382855";"";"None";"362.82";"0";"4.34";"11";"O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2ncnc-2c1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"18.89";"0.36";"2.51";"11.46";"0";"CHEMBL867220";"Inhibitory activity against VEGFR-1 using 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.14"
"CHEMBL381704";"";"None";"373.42";"0";"4.06";"39";"COc1ccccc1Nc1nnc(-c2cccnc2CCc2ccncc2)o1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864972";"Inhibition of VEGFR1 phosphorylation in presence of 2 uM ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146931";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
